Topology_Type	Latency_ms	Throughput_Mbps	Bandwidth_Mbps	Jitter_ms	Packet_Loss_%	Num_Nodes	Num_Links	Network_Traffic_Load_Mbps	QoS_Score
Ring	52.24368234258514	618.9344096269836	721.5609965517132	1.9138835462860382	6.008813962415685	49	79	173.43280216121528	1142.0208751847356
Star	17.28280018376108	281.0623012700355	556.4305842476966	38.81108958600055	1.4973658853068639	42	51	28.11251784863558	1032.775257035426
Ring	73.26136999502229	965.5694573512742	951.5520040888044	22.06128104840806	0.8157979467892873	34	96	429.7583321880607	1295.0120876450876
Bus	137.508109786389	163.1564069760408	713.9880602197678	7.3591779224412734	1.486895649861999	15	10	309.8171241740176	780.6542605329605
Bus	74.66922346580334	491.41848090576553	447.9960962844921	41.21912502179262	4.052959327515538	14	36	188.07838805099038	994.0125127134318
Bus	157.71610012944697	897.3010101890526	853.1548026375327	17.583102925944132	8.660069757206646	9	96	316.0469529399977	1020.2429528746497
Mesh	108.86890555475479	126.18195590780265	459.88066005164677	16.761756683932095	9.49875350404851	43	83	467.50989659439205	725.2229967780085
Bus	178.17084034021056	465.3290485376903	898.0122010460402	40.08237709816177	4.083122639364042	40	54	100.02155862953423	775.3680515475411
Mesh	121.61050167002229	203.64082768319463	244.22168447482596	12.440121456832287	0.12062884737302548	13	35	378.80046975134104	838.7329398425741
Bus	134.16714270606093	765.8361260825244	25.910406483746463	2.695502084840834	3.9192231938429067	35	88	347.6644758817058	1071.34829256345
Ring	11.913635949149997	271.61063916604394	751.4842538663598	34.54841139639358	9.912103963568232	7	88	331.0843465687226	961.0343909544493
Star	77.53468809735148	986.556796881005	378.05440216858995	39.725125518870676	0.9052945222650466	23	97	474.4369085315528	1269.568388744843
Star	26.27769892975723	965.933642714841	947.5138340715326	39.107997936492836	5.202047966976327	7	69	368.02569926764033	1319.7289469234036
Star	30.12786680203524	426.41584045157083	877.8671196531624	30.057018512582918	0.9968727625021867	6	77	233.99025908971365	1097.8979312278188
Star	175.5768204661106	213.24118043710195	25.27593228428686	11.260219853279473	8.230973807473811	34	15	90.51400065930608	656.2668814316725
Star	161.41043005523377	338.5043368915502	516.0864777654801	15.909923966790041	9.968418402555546	36	25	198.93390787628454	722.882238359567
Ring	44.834930392327976	510.224038668855	804.8698445048589	49.38433539975382	3.460378215084731	16	61	235.16326942077907	1056.7618732992935
Ring	174.6595590986096	498.5110301687849	780.9396554377826	37.094651781131425	9.915762240859626	31	91	197.66568088208967	745.1367968068798
Star	122.88077099471766	192.7653256484083	256.91731172878104	21.768528394764573	6.910614744846029	17	93	266.0173896685469	748.8621807941618
Ring	69.77501760521864	334.086344390439	419.0844741274293	1.8953748435542872	9.668771615881814	9	24	116.20282022499758	927.9623585606327
Ring	125.3538505303773	656.4722827697606	135.52336448545606	46.123923250761244	4.314390219162486	27	80	121.96513638634	965.198653256359
Ring	36.71042500106343	489.8652523449763	769.6825113610838	38.76421991900316	7.846177010145473	45	39	65.92566375611386	1034.9036761904017
Mesh	81.04033098507456	818.8927107903861	438.95302279558007	20.401802941332043	9.012854162160743	9	81	377.46711799801216	1126.6344473914385
Mesh	172.98546062507225	122.09393990877012	288.83925876447097	21.084191713365836	9.330571416575278	40	49	94.26384886311607	590.144046968439
Ring	51.431521544000816	291.98443132699447	908.4882385038788	31.081895925321533	6.15355802731459	12	98	481.7242307560891	934.9707484143673
Mesh	188.9876413142904	326.6260231685072	109.18473297451416	28.381738326257416	9.037261886709473	31	82	414.67467886819276	652.3925025991919
Star	33.4960326532446	908.0768944945086	995.9212536998652	42.26271744673934	3.5335372717306734	28	84	478.3898523423492	1288.3169330533494
Star	159.34151455813029	937.7153574143015	707.8229360517668	47.305940195880424	5.005791884330017	15	32	258.1725124524026	1029.1578204537695
Star	49.37983010060538	800.8478326141412	223.6387592307736	13.265716405155098	7.3859382002558736	48	35	329.11097715427263	1207.9062994955684
Bus	194.50613076729678	850.3866554471828	638.9296004201542	0.6082783153296634	2.520681771372292	45	56	362.13642223240043	1010.0618310022805
Mesh	44.67191110704723	137.81627228565034	324.3043252495314	44.36186688189804	2.4370941742591556	20	74	416.9732622233443	888.650571863292
Mesh	156.44792216913382	791.5276833834212	507.4422259998905	33.68920951774178	9.297685626542327	38	99	96.41514525514582	939.357326811407
Ring	11.855732095963528	609.2390613672342	629.6439482080974	24.978189385950657	7.6955953087665305	14	44	439.82369160080884	1166.4848293250989
Star	147.27614142743738	164.89554495675287	382.70386833059115	12.754552971286776	3.02713526457268	22	35	257.4884345188999	738.4923075208447
Star	175.1168697627234	184.7563293873832	526.9514030509271	1.2601209388398538	4.610673845941146	43	60	344.42882565508177	694.1475053005736
Bus	166.50539406177194	9.984947373907797	282.2199558999163	12.832356855680688	1.2859765130078793	35	93	314.91051256423543	639.8733851498101
Mesh	38.91684330211346	85.32422432991649	774.6910368628038	15.326674187216344	5.887155758677071	19	18	78.38058028584764	882.966856693136
Mesh	102.36570487250027	382.52978804780855	627.450565701329	46.45188188119499	3.5087929641791527	20	9	297.58534048652245	881.7677318153197
Star	81.79307913942694	638.3706114511132	918.9066409984174	45.429211001593494	0.12090109158329088	25	95	73.69022102098427	1086.2463200284797
Ring	102.31365041321672	398.367603002113	782.0829022003653	32.64894527418154	9.096534174636648	26	69	327.36733392771634	854.6177410169842
Bus	49.541763231736795	679.9410533300215	583.767906507229	40.85722058732467	0.20690024417974184	7	35	241.70968567372634	1177.5321668787528
Hybrid	147.55468283132163	375.51005867862057	86.73649581919302	25.934205414468614	4.472931762546304	6	55	224.0357214317953	809.015037929501
Ring	115.14089908297308	905.9558878325352	443.57764052646706	49.65723468389076	2.9745309354002316	28	85	353.17896087337465	1118.4649843704829
Mesh	101.78952977741909	986.9600448461845	125.44116296675554	43.69607792739243	7.553454710866028	42	29	77.52297983732436	1148.8222988685052
Star	91.33709006114705	990.622569075691	981.1420713342491	15.816052305640216	5.884053597938675	39	51	243.43076966540727	1230.0724899777042
Bus	190.59004618880724	950.6024405023776	840.2475334538366	44.76844203160814	2.738507416762946	42	91	193.74944738759177	999.5833906585326
Bus	147.62187970168546	427.1175624441082	267.79957796462213	10.402412559633662	8.876397236008112	6	75	344.12910179683576	813.9474306191515
Star	86.39566395677687	936.9966786031459	567.8879485611293	40.770886655621084	9.055774545099618	42	25	436.1656158806165	1143.9929359535913
Hybrid	49.40166133676588	496.5890275409767	328.4202910336146	35.310221979452514	8.390022781668343	10	57	85.03898988111298	1012.6256303110944
Mesh	198.00162249635738	455.04178846631555	139.29453074244122	0.5506785271326531	6.205732720387371	27	32	207.95535219787033	768.6343042458702
Star	136.31740818367683	335.62654408651514	598.2373208155121	9.750303014731742	7.558608671406555	36	50	72.2400569848796	804.9669144397408
Bus	131.50727886501153	214.34213486155232	251.0500560497942	3.4153250719846264	4.00197759962886	9	38	155.71689491490696	799.0137460964876
Star	37.48564303126994	165.75061241341885	733.4810266443201	48.20293337851426	7.153318681428699	35	27	182.48424861587023	864.0664332621111
Mesh	110.72173013386481	710.0313936777815	924.7973958289509	23.356182727317883	0.718913305067016	23	92	107.14486694780585	1091.3488294295141
Mesh	95.4176011489793	360.9477264543956	223.28309728272896	47.847707837081174	1.0370091824653016	6	26	110.52290377722741	907.4970073489644
Hybrid	96.46754376321108	707.6151716700962	880.7182968531367	48.0839161539102	0.1946589249891062	45	83	437.21909892220134	1086.8000348278695
Ring	19.43035766244632	849.4837462991951	124.61735199362103	41.25699993616092	8.753272512773707	30	76	332.80380646946156	1236.4629327927264
Hybrid	198.44035607001726	734.6087470905334	642.5685552708187	39.63484807062117	3.4921523290639076	39	60	51.01757775071159	876.0498660086614
Ring	103.93014747509767	330.8730738892793	315.96566740141606	12.931993869658681	4.4836000194200745	43	33	379.6207354750963	893.3422509957555
Mesh	96.5251943735363	448.31828157453907	813.2468374529313	11.44980126401342	8.10245326932231	27	27	91.17971486087349	932.9095174509537
Ring	105.16776156756828	540.6777093083525	177.59200606904628	33.67848574136842	9.871957677370077	6	37	39.44306766482781	910.7660261332862
Bus	96.75887860763623	596.5372569498297	50.80187265683458	42.62615802264259	0.6803157243899383	6	77	363.96955458348594	1034.008476981779
Hybrid	38.35865005748749	536.9407629194717	571.3436381244829	25.36811008519389	4.7752952280157785	5	23	336.71985833513276	1105.9479639368121
Bus	19.39728904224264	214.18673835685243	605.6855897802271	12.861698930652492	4.821184350700117	19	38	491.4546437052579	1000.794399190961
Bus	125.30384625253838	506.5685743947702	968.0750459357581	25.753738359846995	3.476022194940398	41	89	388.07102689046536	929.2857652031339
Ring	99.0987307226623	992.6454721707155	240.43571109713437	38.74535369265742	3.4777698323546726	22	84	219.95096714137125	1205.2295457775003
Mesh	113.38426227154895	906.3646482804575	947.0941972067377	7.247245619616466	1.5610823604348534	49	72	408.70133476757053	1199.9321075633575
Star	191.68436442980882	37.13711507882062	675.524594437905	26.073680348965674	7.8111396070514685	41	62	114.37419346106125	517.9779120858294
Ring	15.229061049052849	938.9697991848186	149.64300704321147	6.494853588729516	0.40305287944770174	19	33	434.2868205534529	1425.2539683167324
Mesh	141.26223143715154	687.5980145149043	282.1375465172325	17.496337084420503	9.808882735880813	21	90	355.20286283063814	936.94121139771
Bus	100.15493029125062	20.813065288219583	231.35399614988518	37.68946237587391	2.4358498719402766	25	93	387.3335471871564	729.203979778395
Hybrid	52.773692543467554	160.95671807980645	430.4229237438259	11.554567124695513	1.4904706381433486	18	90	482.73535347764556	942.6944168844914
Mesh	160.0701039318882	70.80842579144587	921.9103097332365	37.7072173429621	6.331587770712243	32	14	152.5796131921099	595.387301310381
Mesh	93.99948333876242	375.92932587290227	799.1367337675454	8.645867973087473	4.652905187857419	25	48	305.054484223196	940.4678424207209
Bus	189.86605167616267	706.330937431182	674.6770631643411	22.044663701716612	5.375097295443593	10	80	210.49050611011572	886.6153968562548
Mesh	73.68298975784481	298.42137844537945	596.499365649168	10.729360694542983	7.433537385034565	49	11	159.38546097901732	911.4152948148401
Bus	124.1558482251035	933.4906666842548	754.1570954039719	48.12062704804447	9.191102755892393	20	49	276.37879188131905	1054.3416687609297
Star	73.57872796621386	463.47045290170684	122.0243804908566	29.89477286891936	9.499778046363815	45	87	408.00237833538444	944.7378307514084
Hybrid	36.89017500720195	151.97382431337934	597.1377734854271	11.973280830468042	5.2374218777955015	15	77	216.91707882554633	931.8724221186287
Hybrid	45.26849379839833	484.3166751273057	570.1768770712642	24.357755799448345	2.961920484908118	34	69	465.0689938699225	1085.4655114186025
Ring	164.21998531203732	382.11860268020007	415.43081292661003	47.423102703224735	8.03069371767031	22	97	488.6631337630314	711.1777394844853
Ring	42.97896834062949	194.27497070070052	491.9740950992247	11.087172495827346	1.4338360816686158	23	91	215.59985537902585	980.2104291086641
Ring	89.62806478230192	838.0506503406541	175.7486924661923	22.327161198173677	7.2266998016680315	26	81	249.96294118632915	1134.0114557917823
Mesh	118.57111073959895	356.7536920498568	470.9267993737965	20.317826444211466	8.923837784039439	27	64	420.273829725897	821.5195070390189
Hybrid	84.61658331696785	711.5120770026624	401.81448810755177	48.42875180806547	5.741498784494783	18	26	119.43433662280536	1056.4647563103495
Hybrid	104.36498852003957	447.44297337768256	125.65744754480835	16.642038650820822	9.64381069587832	34	21	304.6888485416535	893.5903447137478
Ring	176.7048067704374	379.32597935418147	599.4567590930202	37.24992359938015	1.7104543739933353	44	72	189.99488848635124	763.2739469972123
Hybrid	64.30363361297564	456.75924142462384	959.4789537224774	37.88504527104255	7.616252494237926	5	91	419.2241035215977	966.7822606374175
Star	30.843429595915715	174.30414585622094	593.9514211180664	47.62484532634388	9.48764235782058	7	37	361.4704290831348	859.1515221685573
Mesh	101.88340864961239	49.667646603759266	230.79934876317205	30.07960115500228	9.22916018093763	36	63	159.9666219986373	683.6560024607752
Hybrid	43.405246227883474	953.161395399215	548.9126397275062	28.172498007702217	2.252112931256055	48	16	262.8161062359989	1324.9903289197268
Bus	89.90339053769713	722.6289393337458	259.0105814265605	38.19322941945067	2.0365011223363427	42	5	465.8275829250375	1103.8528332389392
Hybrid	39.142223131163306	880.6137530784049	537.1443876944816	24.603755306782805	1.1183490640631122	18	78	197.02856811299299	1313.9333066760705
Star	37.7855954733223	381.21095038133103	447.1916214814188	47.92508144441619	8.443671182962785	6	19	10.201475174157844	958.7099502477688
Ring	64.96147545152556	389.2525923925871	725.5499259226632	39.971124872775285	9.155388102202345	46	13	435.65800237102854	913.192776962056
Star	69.02827717109676	368.6805639379148	368.6366929096285	38.183056638603695	1.7200095595835696	19	62	152.6242209502083	971.8090470730226
Mesh	128.4071103172388	388.20188848639935	183.78307673796672	44.33045685244289	4.161073564868972	22	14	325.7696350603543	829.1803026813681
Bus	122.7246479583512	500.32207174355	996.4062188234988	19.515967057999976	0.058061564085709616	27	64	153.85912139909348	974.8571737272156
Star	103.40594416284232	52.72568380652302	876.5792968041344	6.407947192937696	8.10474949291034	39	75	414.7439538118028	728.891537859067
Mesh	80.07366294183245	529.8276115149594	186.33349104511998	11.134403738637127	4.927334002499341	33	47	339.3018410356691	1038.7915342408658
Star	33.109526691128494	666.9154778704969	695.024805793819	24.850659335107633	2.6605567054533816	16	37	40.36953835879212	1203.3571294957962
Star	72.76012047345951	864.9977147956498	973.5453425628876	48.927149549799026	7.350370448378819	28	66	458.5677472181238	1140.0841876424192
Bus	89.41535782127343	140.37606170105707	524.7922262008473	35.92710853127273	6.69940352622214	24	45	443.9280873237057	770.4726171488512
Bus	112.15947031743896	840.7318821619243	684.6908571725219	2.076198999798362	7.122724478139998	7	32	455.24556742672746	1121.7054571649867
Bus	170.01494909282027	634.7396590492519	310.9854333296269	6.570440980912756	4.490367342553405	25	12	311.0015829348769	922.5805964420822
Hybrid	37.09540275136416	430.04059526240815	75.43750923240623	21.07778299104676	8.887366209256676	26	32	124.5109375581443	1020.3391555493388
Hybrid	90.88113269377088	54.0973832861047	586.3223349625912	33.33088768167731	3.510703057486748	27	20	137.04086247508917	760.1830641581272
Hybrid	31.2194760752578	349.2600749678555	191.01166759414443	23.98414669863766	3.359875928537001	36	84	367.05568957069335	1042.6161060000857
Ring	74.1718193321195	857.2128922856529	817.0086088560192	3.3073892889721455	1.7835621790265654	27	65	219.80477051081743	1257.4661017548635
Star	114.02041702621695	733.9384484534071	420.74932010378024	17.172464469488744	3.889072294387409	9	60	184.4977608152447	1074.2789705261625
Mesh	34.00260771829262	407.55878367562053	768.9448617377773	20.405045734743922	5.158551392732861	5	91	400.7978897920288	1053.5810938717805
Star	110.62662538918237	268.1402442273328	209.5078169294292	9.443650577821932	4.4618669613686315	37	82	398.22182661050607	854.0327258548825
Bus	96.30507792425848	124.81917744890329	672.6081738092255	15.724064591251341	6.904402527246849	28	85	245.36885900258233	777.1693107165892
Bus	31.867285261818253	736.8681363617501	468.64371820918194	1.995081563190948	6.60564400843758	16	45	41.10414278963226	1235.6504352280763
Ring	80.47182406111293	650.8301084007866	611.6576892501804	34.491240175241586	4.073260595874851	23	14	172.40292698969154	1072.0019398565566
Star	17.13790266959805	835.3179392873587	456.88997999295486	6.604399371627345	9.01910193179009	13	70	161.11336384024895	1283.2855459291413
Star	48.182086591445554	759.2200560687188	819.8649089337191	22.71926613439483	8.182090606521346	6	94	256.0360168793722	1167.3460495846625
Mesh	90.94825678577068	42.197339460682606	911.5706463206362	29.423074377210817	2.3652718607432996	39	65	14.908948381850665	771.4148259855507
Ring	197.57752335259698	355.85121889887034	843.5876453787505	18.004676513222893	9.766432493214971	13	69	41.3534051006906	658.0992230422571
Hybrid	102.97388937300562	679.042094669929	908.9251476726794	48.93210586097193	7.022839856127041	34	57	196.61197126431676	989.9467112362249
Mesh	31.952007101334775	49.53377052078321	924.9234375935449	27.300143813182714	0.8921154879722815	30	92	168.18070537790985	910.9915004582252
Bus	123.95891182504981	210.4572680106477	347.4538854273784	32.630790773405685	3.293418007073977	49	81	134.6386213798297	775.430444124376
Bus	41.26543495507046	687.9551388996543	472.2479761276377	3.279945137490409	5.4542668908483085	31	5	63.25590960729556	1201.9841129249676
Mesh	30.40824212248948	124.97244485308364	203.6574220191544	40.001195277112636	7.06751320447624	43	38	71.88418961409423	870.9928132211315
Hybrid	177.20999808629335	157.2948868364091	563.1382035028865	23.499085679772293	7.1121437514170625	8	62	251.36545726790308	617.8573812117888
Bus	137.64459281208022	96.35562886706018	190.25664024927033	18.584655968797996	0.9818047477573666	33	78	77.46247042606034	735.193597378599
Hybrid	108.99249059745566	924.4747255642959	207.4433652034404	38.3218718793481	8.24169851406633	40	19	346.89261016791556	1104.352588627551
Ring	18.618349111306692	567.663775207283	680.8362139091363	10.234026799073447	4.336599368388354	24	77	80.59357387774989	1187.8781554985344
Ring	144.59101272875114	958.9825428329411	233.95613272489587	42.858689754150944	0.2240399445605279	42	66	115.41226301060834	1123.7808118821367
Mesh	125.85678610650152	571.6978422711047	830.6793064129012	45.70725990267675	3.0076950236063213	12	49	335.9337670439555	935.497508832471
Star	97.04255924348386	60.183225511246384	649.4705015173096	46.54637351421707	4.895572285230479	36	12	456.89491834612363	717.231211145025
Bus	65.1671555684363	584.6521050103086	334.8833281365367	29.75695555833921	5.971879070052899	21	64	249.1116226683558	1057.637517330244
Hybrid	138.94251908476352	709.2316848584899	757.7894612474197	0.21192082554177816	8.972888374286592	30	31	406.6725314490833	986.6840392785393
Ring	24.196181855431	93.52176295692256	742.4156545123354	1.9894531272058313	7.535173459366976	25	78	104.75966145923047	920.0326034831209
Hybrid	53.23922438547705	991.3623736539154	120.01517626376668	5.3923970277948206	4.462293218505968	23	83	181.2590949346194	1336.4912103292515
Mesh	81.94291032174945	840.4742221455755	318.30749101828405	0.7438083683914021	3.0133595810546634	39	93	293.6213381165234	1225.1019820661552
Mesh	87.482229777526	653.1543329708552	552.7757541996513	22.54968408560502	3.502644642027999	26	19	333.46533483931756	1082.761734381688
Mesh	118.0403191168178	45.35352681445959	996.2894065651793	48.76531064192103	1.3066398348540187	7	7	10.893687550889531	700.3817608621725
Star	123.7197144848758	871.4024183462275	259.5879788381394	42.81064666671866	7.859414676019542	36	91	105.22123785577512	1045.4516634430888
Hybrid	44.374314163103136	954.3684934645275	931.6108770108524	46.64186515674956	2.2652328396902854	42	13	334.01313271266105	1295.8204922740304
Hybrid	123.94026959358014	314.43543306636855	122.01166199270908	31.818889373567753	3.07797049577737	8	83	267.42032154093795	830.8291383278988
Bus	73.3452221372837	389.5025104156935	153.72866097868769	38.35314759318567	0.8782011738541784	22	10	151.1222258424325	981.749077804959
Mesh	17.322733808443672	644.7139449086784	434.1608056539266	39.54373033516317	1.7493486754705545	22	86	354.84045778956124	1210.9024225800015
Star	124.69085471048297	385.91572639859265	880.5706816351453	16.636687292334805	3.3767778293024353	9	45	166.72647826393913	884.8533445468038
Star	22.933947366154314	449.39772869101574	859.2030526393988	8.687276088077189	6.747113952373591	15	61	489.4832912891027	1098.3289159573476
Mesh	168.14273834719845	961.9026186222208	160.30247943718533	35.51147365530892	8.256796793413638	36	79	43.967863451434155	1008.8306541996137
Mesh	43.82302929992945	683.5806744687751	710.7337283173166	13.860616482809812	5.406385212184865	46	28	463.38961929457395	1179.2895017884653
Ring	73.7782137096356	110.16376839658639	337.72187996011104	34.37073583498237	9.810707287640273	33	98	492.43439388540327	757.8622801501458
Bus	104.12915456680132	702.8278239646982	498.3475143638916	21.691282056846255	9.197695637855075	6	91	44.17962278140748	1018.6417233849263
Ring	83.95738347042462	174.18098566009544	784.0488772568821	45.531492959087	3.4992057465609214	17	7	201.07344215833814	815.8864289849588
Bus	20.979548125606094	674.3194702491435	377.8847045256454	40.600794399263215	8.269919430561481	10	99	34.349177459904354	1151.6002529688499
Mesh	59.764144446342044	235.63918975208182	95.72462703878347	44.66131054701831	7.4175462137761645	17	24	45.73386742602764	857.1238780250677
Mesh	148.36454347230764	603.997130594001	383.4229277927138	24.14280052896504	0.5224697115473709	40	15	67.76845505571949	963.8305804434639
Ring	11.487437575412219	977.3866458984538	424.50693898143913	14.712035269375706	8.69790851163665	31	48	103.49788416360099	1356.6713097779725
Bus	126.16030541071665	229.33222580868028	741.1506414061225	32.34816551562762	1.5347160231771917	45	54	293.2596664467811	798.4760935776935
Ring	16.440015628759088	226.4312047571075	785.1450043737625	5.435186262816266	6.443456461968246	37	81	417.51886127474415	1007.7482271071287
Bus	153.97920012992236	705.2138323068843	976.0363085498147	11.530440613295312	5.292260044041232	20	22	325.7048238602253	974.4302545332421
Bus	146.42236024331544	251.96646285636893	492.5463806659633	5.1674623515222	6.373989328259922	37	9	154.0104489001546	761.6474241316711
Ring	139.97818946936232	443.0274118423904	327.937826377136	15.109064933839855	8.120337250799146	33	56	405.1097903766629	837.6903570737193
Bus	104.46115587536967	92.59771597104259	945.0550688992325	14.733078018715274	8.927590572440899	25	63	222.53745603148218	726.0010234823001
Hybrid	149.44442991914923	170.64360395134176	865.479199667321	35.45882124896896	4.401613495905057	41	84	350.5061042738812	689.2285753048683
Mesh	90.96262141341339	415.9897509695053	48.89295890418307	40.10357397732241	5.3469028315879905	11	26	429.7220279431492	912.4452433760623
Mesh	90.64895070791175	204.85710163521588	425.85202204316374	48.41116907657438	9.233870112713596	46	84	83.40622682330202	756.1751946597869
Star	98.3206312734707	745.5014243388038	372.9564868383316	40.88310010801532	2.6249536540102145	39	52	225.16070710177587	1088.5352629203353
Bus	92.32922398293513	888.482132344587	531.8633158454737	16.03800383946074	3.4033846584384655	39	25	204.4867910006662	1201.4917658628474
Bus	37.750738927575966	202.55203420207687	914.8130715801819	36.32343638177817	3.255689459973085	25	61	420.0678423165297	938.7324900734884
Hybrid	36.66976978940983	52.75266761468464	605.428812500767	16.11086192283011	7.486203316065458	41	25	11.32119136425478	854.008468183623
Ring	183.1119625785161	64.67530744619988	867.2586828045531	25.456109617579404	3.4866807390371477	14	97	24.54256619476836	593.0627567493271
Star	19.125498022767736	383.4384645619486	806.6962277837953	29.37381076099685	7.000372463084421	36	99	232.93803292749476	1039.4037954630992
Mesh	75.18139256219843	447.8409505764381	91.27533155715933	10.693690869543099	6.324445109363008	31	51	154.18913691066902	994.2727027658775
Ring	16.32941326105654	814.0462470680123	962.5812136132164	49.74290687953187	3.60246002257571	39	69	496.4588231167414	1263.7253364668381
Mesh	66.49129006080724	633.2662033752258	278.7145295726811	19.962651186178537	7.130199291931522	44	76	233.99072902840322	1082.4045518674154
Mesh	154.60431549410416	89.20192777407132	737.9557010215177	22.696936671058666	0.6352686206060376	40	86	453.9618370573701	694.994241686179
Bus	136.25144213244215	144.85653706502825	277.70584188876956	48.82209507265684	8.871461034481792	40	23	115.22373056723879	637.9776313138267
Mesh	41.40788449223826	402.3933969291585	922.564531458525	21.295972397430546	3.455692188059186	24	10	365.8188115829323	1051.880049003365
Bus	62.44986875320118	654.689814147572	270.77250591782337	30.09096131367309	6.316279032443254	25	39	238.3299625615531	1094.1459372724414
Mesh	168.56094626093648	725.6211376770859	749.762259898578	23.39832998915424	3.4860705371113587	6	69	244.00663356988395	955.730475961825
Star	97.02027216847765	629.0971072390431	417.8000339707788	42.4781571508954	2.4539485775929015	46	28	277.3414979303571	1032.2512877802942
Star	98.28427280756735	387.9972951409292	944.9922739996445	42.32045054066125	1.9085031473128555	13	78	93.86892423354564	914.8643946712095
Mesh	42.195410187224795	231.77136542441008	928.3041460358775	14.475388494867591	8.1037676350832	11	75	479.237810436737	928.7441032446221
Bus	70.75184302076161	500.7681953851904	779.1061831698332	10.197986548037147	4.969212995075982	10	22	317.49833286829636	1043.8913018782564
Hybrid	13.332748591018508	354.16506503698133	742.1077291281947	21.73427503352709	4.4704620491937686	42	19	384.9540792698727	1073.1110022942253
Hybrid	188.65015902399958	344.769871099323	25.50567258024076	35.17095165083407	5.827498754260918	12	53	136.2702725890736	684.053202482802
Bus	115.0832955191168	463.7548255068429	576.1319522005549	31.716808308800697	1.3215702885645442	48	15	311.1060161106993	940.9199063663414
Hybrid	71.9467323520523	875.4610698512435	842.7816384259285	22.776237051373926	7.8121210346374115	34	58	260.51072034050947	1181.5515042980821
Ring	50.64698698739123	391.98841299918666	520.7010229715206	13.32769349030649	3.4384204021714826	40	45	173.35973126798697	1040.3244882676363
Ring	66.46435059939185	311.339614563756	644.2858573698913	43.04326138285485	7.01584833108898	7	36	396.02672643182143	888.0177306979222
Mesh	129.1779117476063	297.98287464379644	929.8849805244192	32.822454978184275	3.942666236343314	38	49	186.51293127007114	801.9752689959762
Hybrid	194.45424415360188	351.2990979018338	918.9126015145949	28.567250253010634	7.296990478216202	10	97	418.854460891955	670.9202804820352
Mesh	62.26797377938095	83.06379620860478	517.6144124949456	26.51019762613674	8.290926805314083	32	84	257.1836749073142	794.3213860531946
Star	23.15627009891832	741.3804902374651	264.404244058954	37.96535792643262	4.832895510716936	5	81	53.05797493211032	1219.1007129240777
Ring	155.10551035320864	9.627078332681743	251.29447775197775	12.418819571773243	2.5556960692881514	16	68	172.71978877385774	650.4173284093822
Hybrid	90.763549032408	639.4198444457282	230.00518721680615	40.36608775699434	1.442835215814473	47	53	462.7639666322553	1063.205340364412
Star	176.51374422526143	995.8078508058449	649.4500492955254	21.885216357230657	0.8678326644932455	25	71	63.48755132204436	1103.3702857716212
Bus	147.35268954896313	986.2121629685672	607.0199259460953	42.99483484841454	9.165748470805891	11	72	383.11867789225835	1042.2509654056767
Bus	88.60947461987769	42.75619992085903	630.4440260916288	20.020846164222807	4.866560405236848	18	43	18.782269921960573	765.4622774219714
Ring	44.98595155245955	869.6186804038947	766.1896962974099	24.677245334324184	8.114704840445716	33	42	272.91078860471976	1226.6745206910848
Mesh	167.2513771431078	437.5471203400065	287.10595370993656	3.531819093278832	6.552036804857348	43	54	319.054676013458	813.4527091952959
Mesh	165.29486674759806	718.152114359503	35.39348322450506	9.439455751891595	3.6286135577152647	28	27	128.96310548068567	978.0410044795653
Bus	159.56281159016007	815.7486762734233	147.97094165245957	35.85086304511901	2.8669973218232525	31	33	286.9565126862774	1006.3024471704805
Mesh	151.06807630332366	284.58325112820273	387.81580654687923	37.50748201725301	2.9911139367639628	6	22	465.31072244961905	753.9831105639348
Mesh	128.98307127054596	785.7338274600206	494.6462214456652	16.934736586973553	9.692473806577462	27	62	328.07283352922826	1012.5739282426835
Star	84.25053095855786	173.674604733489	909.4130631596319	43.19206679763087	9.684086562678958	36	87	178.50084595697143	756.707274626393
Mesh	110.8331828237846	990.8254011132902	476.42513604661485	24.170621236496707	5.555141589051109	45	39	462.13437008228846	1181.9389871638198
Mesh	49.95088365433751	362.2706626703954	503.30352278289354	3.0942319115301986	1.5001214487659975	47	38	292.51006585372824	1061.5910016715675
Bus	31.8519575192744	47.40473284212807	221.54546910258594	5.446632195318174	9.895690023622855	31	84	364.7646648791134	852.8716028533095
Ring	172.35407525291723	680.0820139637269	314.98510242694016	32.142709909748305	0.10108079019069849	20	42	176.95575497275533	946.1079837094995
Bus	53.40387925703193	837.522406571575	217.54659434718133	20.663646223428938	1.8884617764419653	7	11	407.8768884254337	1262.0733576721605
Hybrid	63.18446042331227	557.766127486011	177.0787805438833	7.498940423086243	4.453710157044625	29	11	193.20451060477106	1096.7286306913054
Mesh	58.44659797810987	483.9377241865045	998.954620190197	30.518031960064263	8.07366440737907	19	74	151.00015913402703	998.5619741231454
Ring	127.48681250567003	784.7361710826281	481.23083679509244	49.61834003722853	3.7121345176866827	48	95	269.9159663117263	1025.8456052972642
Star	29.640688962958357	61.8523478172728	353.93540430606333	48.670813541695495	2.5349796952587766	32	6	217.0580171098278	873.2887787175887
Bus	65.4726632090102	329.2957902417943	142.41295740960402	45.11603661893856	1.610956871974658	33	86	187.2669607175016	949.9189450547224
Bus	41.97541832781845	800.4539286876765	219.65771296012733	10.039244573177397	6.541202731380142	25	8	119.34916562374436	1235.8052335146338
